GeomID,Local knowledge event,Remote event,Early import,Geometry import,Late import,Tag import
533,0.0,0.0,81.09,0.0,0.0,0.0
534,9.12,0.0,3.2,4.0,3.64,0.0
535,0.0,0.0,35.02,17.45,0.0,5.19
536,0.0,0.0,0.0,0.0,33.94,0.0
537,5.19,0.0,54.04,0.0,0.0,15.96
538,2.19,9.69,42.36,4.27,2.48,9.74
539,8.92,0.0,0.0,0.0,21.64,0.0
540,0.0,17.92,36.37,0.0,3.07,14.34
541,0.0,0.0,55.52,0.0,0.0,14.66
542,0.0,6.2,4.38,8.21,2.9,0.0
543,0.0,0.0,20.64,6.28,0.0,7.24
544,2.93,0.0,0.0,4.85,17.7,0.0
545,0.0,0.0,36.49,4.96,16.71,0.0
546,0.0,11.63,0.0,0.0,16.24,0.0
547,0.0,0.0,29.06,0.0,30.08,9.52
548,3.82,0.0,9.92,9.43,9.0,0.0
549,9.41,0.0,10.76,10.88,11.89,0.0
550,0.0,0.0,0.0,10.64,20.2,9.85
551,0.0,0.0,57.57,0.0,0.0,0.0
552,21.15,2.75,5.55,0.0,0.0,0.0
553,0.0,0.0,58.89,8.13,0.0,0.0
554,0.0,0.0,40.48,0.0,16.81,0.0
555,0.0,0.0,25.1,10.86,22.2,0.0
556,8.6,9.65,0.0,0.0,0.0,3.39
557,10.56,1.61,18.96,16.77,2.1,0.0
558,0.0,0.0,38.83,0.0,11.39,0.0
559,0.0,0.0,41.13,3.63,3.14,7.67
560,0.0,0.0,21.28,0.0,26.15,0.0
561,0.0,0.0,58.86,4.69,0.0,0.0
562,1.77,0.0,0.0,1.88,56.22,0.0
563,0.0,0.0,74.53,0.0,0.0,0.0
564,6.47,2.38,19.83,14.18,2.46,0.0
565,3.54,0.0,27.84,0.0,4.73,0.0
566,3.02,2.82,5.25,0.0,4.38,9.16
567,0.0,0.0,82.29,0.0,0.0,0.0
568,0.0,0.0,77.46,0.0,5.91,0.0
569,0.0,0.0,73.17,0.0,0.0,0.0
570,9.03,0.0,57.55,0.0,0.0,0.0
571,0.0,0.0,30.74,0.0,5.15,0.0
572,0.0,22.58,36.05,0.0,0.0,0.0
573,10.49,7.1,24.0,0.0,16.87,0.0
574,23.94,7.39,0.0,4.16,32.39,0.0
575,13.86,8.72,25.9,4.67,3.33,0.0
576,16.83,4.11,3.22,4.56,3.91,0.0
577,3.4,0.0,48.64,0.0,0.0,10.68
578,13.9,0.0,38.84,1.98,9.88,0.0
579,0.0,0.0,36.44,0.0,10.04,9.25
580,0.0,0.0,60.08,0.0,0.0,0.0
581,10.86,4.23,0.0,3.76,13.69,0.0
582,16.09,0.0,23.06,0.0,0.0,0.0
583,8.99,0.0,32.46,0.0,0.0,0.0
584,0.0,0.0,0.0,4.22,4.88,0.0
585,13.62,0.0,30.46,0.0,15.62,0.0
586,0.0,0.0,47.77,0.0,0.0,0.0
587,0.0,9.54,0.0,0.0,7.64,0.0
588,0.0,2.46,0.0,0.0,65.2,0.0
589,6.19,3.22,31.12,1.71,17.62,10.64
590,0.0,0.0,36.45,4.69,25.3,0.0
591,6.6,0.0,44.02,8.64,0.0,8.69
592,0.0,0.0,65.68,0.0,7.31,0.0
593,0.0,2.0,31.58,2.16,8.25,0.0
594,0.0,26.92,0.0,4.59,7.19,0.0
595,4.91,2.17,17.4,11.69,11.39,0.0
596,0.0,0.0,23.72,35.55,0.0,0.0
597,0.0,3.93,28.44,14.81,0.0,0.0
598,0.0,0.0,31.45,49.61,0.0,0.0
599,13.35,0.0,9.6,0.0,0.0,0.0
600,0.0,0.0,10.48,9.12,6.25,0.0
601,0.0,0.0,6.0,27.25,5.27,0.0
602,0.0,0.0,15.55,3.94,0.0,0.0
603,7.24,9.09,7.03,0.0,0.0,0.0
604,10.1,0.0,10.78,2.78,25.23,0.0
605,0.0,5.96,16.23,6.47,0.0,0.0
606,4.92,0.0,3.75,5.68,3.52,0.0
607,0.0,0.0,57.15,0.0,0.0,0.0
608,0.0,0.0,61.25,0.0,0.0,0.0
609,2.45,0.0,65.57,1.23,8.91,0.0
610,0.0,0.0,30.23,0.0,17.36,0.0
611,0.0,0.0,49.28,0.0,0.0,0.0
612,14.48,0.0,0.0,2.93,8.57,0.0
613,4.77,6.26,23.12,4.43,0.0,0.0
614,12.18,2.92,9.24,2.33,2.63,0.0
615,3.56,0.0,9.98,0.0,0.0,0.0
616,0.0,3.08,15.36,0.0,5.72,0.0
617,3.23,11.36,0.0,0.0,4.76,0.0
618,0.0,7.2,6.88,7.79,0.0,0.0
619,0.0,0.0,11.1,13.8,12.62,0.0
620,3.39,0.0,9.23,3.63,3.73,4.78
621,6.64,3.91,2.6,7.43,5.05,0.0
622,0.0,0.0,21.22,0.0,0.0,0.0
623,0.0,0.0,66.12,0.0,0.0,0.0
624,0.0,5.08,22.03,0.0,6.44,0.0
625,0.0,0.0,0.0,0.0,16.26,0.0
626,0.0,0.0,29.37,0.0,0.0,0.0
627,3.53,0.0,0.0,3.33,7.8,0.0
628,0.0,15.95,3.07,4.04,3.95,0.0
629,0.0,10.28,21.03,0.0,4.41,0.0
630,12.35,4.27,3.63,4.64,2.84,0.0
631,0.0,7.3,22.1,0.0,4.06,0.0
632,13.19,0.0,22.44,0.0,0.0,0.0
633,2.97,7.01,0.0,8.91,0.0,0.0
634,6.54,0.0,15.17,0.0,0.0,0.0
635,0.0,10.8,8.59,0.0,4.33,0.0
636,8.05,0.0,7.26,0.0,9.66,0.0
637,0.0,9.8,0.0,8.25,16.54,0.0
638,2.28,2.68,0.0,0.0,20.16,0.0
639,0.0,12.27,0.0,0.0,4.11,0.0
640,9.74,0.0,7.39,0.0,0.0,0.0
641,3.04,4.63,6.13,0.0,9.56,0.0
642,0.0,7.61,11.58,0.0,0.0,0.0
643,0.0,7.83,10.98,7.3,3.39,0.0
644,0.0,0.0,10.74,0.0,6.63,0.0
645,4.35,0.0,0.0,6.26,15.72,0.0
646,5.51,13.29,5.02,0.0,14.47,0.0
647,4.75,0.0,0.0,0.0,19.42,0.0
648,2.88,0.0,2.52,14.39,7.1,0.0
649,0.0,0.0,21.66,0.0,11.3,0.0
650,24.93,0.0,38.29,8.86,0.0,0.0
651,0.0,0.0,24.37,0.0,9.6,0.0
652,7.02,0.0,8.77,0.0,6.5,0.0
653,0.0,0.0,2.59,3.53,15.07,0.0
654,0.0,0.0,12.94,9.39,0.0,0.0
655,5.38,0.0,15.5,0.0,14.79,0.0
656,6.66,0.0,34.08,6.45,0.0,0.0
657,0.0,0.0,0.0,4.8,8.5,0.0
658,0.0,0.0,31.84,23.19,0.0,0.0
659,5.9,0.0,0.0,0.0,7.15,0.0
660,0.0,8.61,0.0,0.0,24.66,0.0
661,0.0,15.74,18.97,0.0,0.0,0.0
662,11.55,0.0,8.91,4.1,4.09,0.0
663,5.38,13.29,10.09,6.69,6.35,0.0
664,0.0,5.98,11.51,4.66,0.0,0.0
665,0.0,0.0,34.95,0.0,6.69,0.0
666,6.27,0.0,19.31,0.0,0.0,0.0
667,4.29,0.0,26.1,3.84,7.49,0.0
668,0.0,0.0,15.24,0.0,0.0,0.0
669,6.37,0.0,23.0,0.0,0.0,0.0
670,0.0,0.0,25.23,6.17,0.0,0.0
671,3.09,0.0,21.48,0.0,8.91,0.0
672,0.0,0.0,28.76,16.86,0.0,0.0
673,9.42,0.0,15.55,5.01,15.25,0.0
674,0.0,0.0,32.2,3.72,0.0,0.0
675,0.0,0.0,2.73,6.6,10.94,0.0
676,0.0,0.0,24.42,0.0,10.96,0.0
677,3.77,0.0,23.95,0.0,0.0,0.0
678,7.65,12.67,18.9,4.93,0.0,0.0
679,0.0,0.0,12.56,14.83,22.84,0.0
680,9.84,2.04,34.97,4.57,8.67,1.57
681,5.25,5.46,34.21,8.29,0.0,7.04
682,5.53,0.0,49.77,7.26,0.0,14.43
683,9.84,6.3,28.25,6.76,5.33,0.0
684,0.0,0.0,21.99,10.09,0.0,0.0
685,0.0,13.27,14.46,0.0,8.58,6.07
686,0.0,0.0,42.48,5.87,7.62,0.0
687,6.51,0.0,41.93,2.78,0.0,7.79
688,0.0,0.0,48.65,4.54,0.0,6.75
689,0.0,0.0,47.77,7.38,0.0,3.58
690,5.67,5.61,33.33,14.75,0.0,7.44
691,3.28,0.0,48.28,4.51,0.0,10.33
692,9.34,0.0,57.06,0.0,0.0,0.0
693,0.0,0.0,27.67,11.21,0.0,0.0
694,0.0,0.0,18.96,6.82,0.0,5.24
695,0.0,3.22,38.76,0.0,3.25,0.0
696,0.0,0.0,33.2,0.0,27.53,13.79
697,6.05,0.0,40.74,0.0,11.31,2.62
698,1.42,0.0,33.95,2.58,34.53,10.45
699,6.55,5.29,39.54,7.41,19.21,0.0
700,0.0,17.45,28.23,0.0,13.18,0.0
701,0.0,0.0,16.26,0.0,29.42,0.0
702,0.0,18.24,41.2,0.0,0.0,8.12
703,0.0,8.49,23.37,0.0,23.09,3.36
704,0.0,10.78,13.05,0.0,23.96,5.28
705,0.0,77.04,0.0,0.0,0.0,0.0
706,6.06,0.0,0.0,0.0,40.44,0.0
707,3.58,21.2,0.0,6.34,17.9,0.0
708,0.0,56.88,3.92,0.0,0.0,0.0
709,0.0,0.0,5.47,0.0,28.38,0.0
710,0.0,7.99,0.0,17.92,46.08,0.0
711,0.0,0.0,13.47,20.1,0.0,0.0
712,5.38,7.73,5.92,5.52,17.55,0.0
713,0.0,7.23,5.84,0.0,23.56,4.98
714,0.0,9.2,4.38,0.0,17.57,0.0
715,0.0,10.54,6.94,4.2,0.0,0.0
716,0.0,0.0,54.74,6.49,0.0,6.52
717,25.3,19.77,12.2,0.0,3.11,0.0
718,4.25,36.98,22.98,0.0,0.0,9.46
719,0.0,25.15,32.5,0.0,0.0,12.07
720,0.0,30.98,12.08,0.0,0.0,0.0
721,0.0,50.37,17.29,0.0,0.0,10.88
722,0.0,15.33,32.76,0.0,13.65,4.27
723,6.03,5.66,18.02,10.42,5.48,0.0
724,13.64,65.91,0.0,7.66,0.0,0.0
725,0.0,0.0,36.64,0.0,8.96,0.0
726,0.0,5.62,38.94,0.0,10.37,0.0
727,0.0,91.57,0.0,0.0,0.0,0.0
728,6.85,74.9,0.0,0.0,0.0,0.0
729,0.0,59.25,0.0,0.0,6.56,0.0
730,0.0,17.49,19.73,0.0,28.53,9.2
731,14.45,47.27,0.0,0.0,0.0,0.0
732,8.88,29.3,22.68,0.0,0.0,8.43
733,0.0,26.05,18.72,0.0,0.0,7.11
734,8.25,16.54,39.95,0.0,2.72,9.26
735,0.0,86.05,0.0,0.0,0.0,0.0
736,0.0,77.7,0.0,0.0,0.0,0.0
737,10.28,1.23,53.76,0.69,7.53,9.21
738,0.0,0.0,0.0,0.0,22.85,0.0
739,7.27,0.0,0.0,0.0,23.0,0.0
740,12.51,57.89,0.0,0.0,13.57,0.0
741,0.0,61.41,0.0,0.0,0.0,0.0
742,11.88,56.07,0.0,11.01,0.0,0.0
743,14.46,69.88,0.0,6.46,0.0,0.0
744,0.0,30.36,0.0,0.0,12.74,0.0
745,0.0,52.14,0.0,0.0,0.0,0.0
746,2.8,13.69,43.11,3.45,0.0,6.15
747,24.84,0.0,0.0,10.55,2.84,0.0
748,0.0,18.1,37.16,0.0,0.0,9.38
749,3.26,27.44,38.23,1.68,0.0,11.24
750,3.85,0.0,52.45,2.32,9.57,10.7
751,4.1,0.0,52.2,0.0,4.72,12.67
752,46.23,46.78,0.0,0.0,0.0,0.0
753,0.99,1.97,61.05,2.44,3.89,13.9
754,0.0,50.13,13.78,0.0,0.0,14.95
755,0.0,47.07,19.56,0.0,0.0,13.08
756,0.0,29.51,42.47,0.0,0.0,8.69
757,0.0,13.19,21.69,0.0,23.77,4.92
758,44.17,50.81,0.0,0.0,0.0,0.0
759,36.63,46.03,0.0,0.0,0.0,0.0
760,0.0,9.28,10.5,0.0,13.61,0.0
761,10.2,0.0,0.0,0.0,24.69,0.0
762,7.8,5.12,56.57,0.0,0.0,6.18
763,22.86,31.8,0.0,0.0,0.0,0.0
764,7.76,0.0,0.0,10.55,0.0,0.0
765,9.69,24.77,0.0,4.9,0.0,0.0
766,0.0,0.0,57.72,0.0,0.0,0.0
767,8.62,0.0,15.36,0.0,5.39,0.0
768,0.0,0.0,74.86,0.0,0.0,0.0
769,13.93,24.95,0.0,0.0,0.0,0.0
770,3.67,14.12,0.0,11.96,0.0,4.3
771,0.0,0.0,48.05,0.0,0.0,0.0
772,14.98,0.0,12.99,7.68,0.0,0.0
773,35.17,17.45,1.92,0.0,3.49,0.0
774,10.72,12.43,0.0,0.0,11.45,0.0
775,6.64,5.06,0.0,21.9,8.74,0.0
776,0.0,0.0,27.16,3.73,0.0,0.0
777,0.0,0.0,0.0,4.75,9.53,0.0
778,7.72,0.0,5.77,9.24,13.32,0.0
779,10.61,0.0,0.0,0.0,13.98,0.0
780,0.0,24.57,36.94,0.0,6.77,4.45
781,13.19,0.0,4.79,4.51,14.7,0.0
782,0.0,0.0,8.56,0.0,21.28,0.0
783,0.0,0.0,40.68,0.0,0.0,0.0
784,0.0,5.89,8.87,9.55,33.37,0.0
785,0.0,7.44,0.0,5.32,54.89,0.0
786,0.0,0.0,70.59,0.0,0.0,0.0
787,8.23,0.0,30.99,0.0,9.83,0.0
788,0.0,0.0,60.06,0.0,0.0,0.0
789,14.08,10.96,0.0,0.0,3.55,0.0
790,0.0,0.0,74.34,0.0,0.0,0.0
791,0.0,6.04,0.0,0.0,30.12,0.0
792,0.0,0.0,28.5,9.86,0.0,0.0
793,0.0,0.0,24.78,0.0,29.05,0.0
794,0.0,0.0,66.24,0.0,0.0,0.0
795,0.0,0.0,63.64,0.0,0.0,0.0
796,6.37,42.48,5.57,7.26,10.69,0.0
797,0.0,0.0,58.55,0.0,0.0,0.0
798,0.0,0.0,65.13,0.0,0.0,0.0
799,2.85,2.26,40.1,0.0,0.0,17.98
800,16.5,0.0,43.63,0.0,0.0,0.0
801,0.0,58.59,10.47,0.0,0.0,0.0
802,2.42,0.0,47.19,0.0,2.52,19.1
803,0.0,0.0,49.43,0.0,0.0,22.07
804,0.0,0.0,35.6,0.0,0.0,6.41
805,2.04,0.0,3.27,0.0,45.22,19.43
806,0.0,0.0,51.29,0.0,8.37,8.06
807,0.0,1.83,0.0,0.0,53.9,27.65
808,0.0,2.17,68.12,4.18,0.0,8.88
809,0.0,0.0,66.51,0.0,6.42,6.65
810,0.0,0.0,62.37,0.0,0.0,0.0
811,14.83,0.0,17.06,0.0,0.0,5.82
812,0.0,0.0,16.98,6.93,5.88,0.0
813,0.0,0.0,85.51,0.0,0.0,0.0
814,9.49,0.0,14.61,12.49,18.1,3.65
815,2.04,1.79,0.0,0.0,50.39,18.63
816,3.77,0.0,0.0,3.86,11.89,9.29
817,0.0,0.0,61.33,0.0,0.0,10.36
818,12.75,0.0,0.0,4.48,0.0,11.79
819,0.0,0.0,39.21,0.0,12.22,0.0
820,0.0,0.0,0.0,3.65,0.0,30.72
821,0.0,0.0,59.73,0.0,0.0,0.0
822,6.34,4.42,4.05,0.0,9.97,9.08
823,0.0,0.0,49.1,0.0,7.89,0.0
824,0.0,0.0,31.77,0.0,5.32,13.32
825,0.0,0.0,68.12,0.0,0.0,0.0
826,0.0,0.0,51.96,0.0,0.0,6.32
827,0.0,0.0,66.82,1.55,3.86,14.35
828,0.0,0.0,16.23,0.0,0.0,54.79
829,0.0,0.0,23.51,0.0,0.0,51.13
830,0.0,0.0,70.06,0.0,0.0,10.24
831,0.0,0.0,10.55,27.74,0.0,28.33
832,0.0,0.0,0.0,12.02,3.94,32.38
833,0.0,0.0,78.83,0.0,0.0,0.0
834,0.0,0.0,74.8,0.0,0.0,0.0
835,0.0,0.0,0.0,0.0,15.97,14.87
836,0.0,0.0,26.87,5.81,0.0,27.64
837,0.0,5.33,60.74,0.0,3.88,6.85
838,0.0,0.0,69.98,0.0,0.0,0.0
839,0.0,0.0,49.92,0.0,0.0,5.89
840,7.36,7.28,22.78,0.0,2.35,15.81
841,0.0,0.0,48.03,3.91,0.0,30.33
842,0.0,0.0,67.74,0.0,0.0,8.27
843,0.0,5.52,47.2,0.0,4.28,7.46
844,0.0,1.92,44.47,2.72,0.0,26.82
845,0.0,0.0,65.52,0.0,0.0,8.44
846,7.63,29.89,30.11,2.56,0.0,0.0
847,0.0,51.16,23.77,0.0,0.0,0.0
848,0.0,74.91,9.91,0.0,0.0,0.0
849,0.0,0.0,0.0,0.0,20.57,0.0
850,0.0,0.0,3.42,0.0,13.76,0.0
851,0.0,84.19,0.0,0.0,0.0,0.0
852,0.0,39.48,0.0,5.74,0.0,0.0
853,0.0,74.44,6.82,0.0,0.0,0.0
854,0.0,0.0,18.05,0.0,13.39,3.4
855,1.89,77.64,3.21,0.0,0.0,0.0
856,0.0,70.49,0.0,0.0,0.0,0.0
857,0.0,59.65,27.11,0.0,0.0,0.0
858,0.0,77.72,4.39,0.0,0.0,0.0
859,0.0,0.0,3.95,9.45,0.0,5.68
860,0.0,84.77,0.0,0.0,0.0,0.0
861,0.0,50.04,29.64,0.0,0.0,0.0
862,0.0,83.37,0.0,0.0,0.0,0.0
863,0.0,78.52,9.72,0.0,0.0,0.0
864,55.64,22.06,0.0,0.0,5.73,0.0
865,12.5,52.76,0.0,0.0,0.0,0.0
866,5.08,0.0,0.0,0.0,22.54,0.0
867,7.84,81.19,0.0,0.0,0.0,0.0
868,19.09,6.15,47.42,0.0,7.53,0.0
869,7.63,6.98,6.99,0.0,3.84,0.0
870,0.0,78.13,7.31,0.0,0.0,0.0
871,0.0,20.19,4.59,5.98,0.0,0.0
872,0.0,74.84,10.1,0.0,0.0,0.0
873,0.0,15.12,20.9,0.0,0.0,0.0
874,0.0,61.19,25.17,0.0,0.0,0.0
875,0.0,39.2,31.31,0.0,0.0,0.0
876,17.01,44.39,0.0,0.0,0.0,0.0
877,6.77,34.23,8.02,0.0,0.0,0.0
878,0.0,33.99,40.99,0.0,0.0,0.0
879,0.0,66.94,10.17,0.0,0.0,0.0
880,0.0,60.41,13.05,0.0,0.0,0.0
881,0.0,51.12,32.96,0.0,6.44,0.0
882,0.0,37.88,23.26,0.0,0.0,5.38
883,0.0,60.29,6.85,0.0,2.31,0.0
884,0.0,79.81,3.33,0.0,0.0,0.0
885,0.0,84.56,2.49,0.0,0.0,0.0
886,0.0,75.82,3.56,0.0,0.0,0.0
887,0.0,0.0,65.79,0.0,0.0,0.0
888,0.0,67.49,6.76,0.0,0.0,0.0
889,0.0,81.02,0.0,0.0,0.0,0.0
890,9.98,0.0,0.0,8.54,28.89,2.44
891,0.0,61.83,0.0,0.0,0.0,0.0
892,0.0,79.43,0.0,0.0,0.0,0.0
893,12.71,4.23,16.11,5.15,3.94,5.23
894,0.0,85.32,2.79,0.0,0.0,0.0
895,0.0,78.96,2.8,0.0,0.0,0.0
896,0.0,80.61,0.0,0.0,0.0,0.0
897,0.0,65.28,0.0,0.0,0.0,0.0
898,0.0,76.57,0.0,0.0,0.0,0.0
899,0.0,71.72,0.0,0.0,0.0,0.0
900,0.0,65.86,0.0,0.0,7.72,0.0
901,0.0,11.54,0.0,0.0,30.46,0.0
902,0.0,17.41,45.79,0.0,0.0,0.0
903,0.0,5.1,15.79,11.77,0.0,0.0
904,0.0,70.91,4.29,0.0,0.0,0.0
905,6.98,61.38,7.48,0.0,0.0,0.0
906,0.0,0.0,25.52,0.0,0.0,32.82
907,0.0,47.66,22.75,0.0,0.0,0.0
908,2.64,3.87,12.32,0.0,11.42,0.0
909,0.0,53.78,18.4,0.0,0.0,5.97
910,0.0,0.0,24.32,5.37,8.41,0.0
911,0.0,79.82,5.4,0.0,0.0,0.0
912,0.0,0.0,0.0,0.0,16.03,0.0
913,0.0,8.31,0.0,0.0,11.82,0.0
914,3.38,42.65,0.0,17.68,0.0,5.4
915,0.0,0.0,8.89,5.07,21.7,0.0
916,7.69,13.88,6.08,0.0,0.0,13.83
917,9.57,0.0,0.0,0.0,10.66,13.13
918,0.0,0.0,28.09,10.74,0.0,0.0
919,0.0,0.0,23.32,0.0,9.22,13.96
920,0.0,21.68,4.43,0.0,13.83,0.0
921,6.79,0.0,5.34,4.84,12.72,0.0
922,0.0,5.75,5.35,0.0,22.49,0.0
923,0.0,0.0,37.83,5.86,0.0,35.89
924,2.71,2.77,15.84,0.0,16.8,0.0
925,17.68,2.41,0.0,5.25,7.36,0.0
926,0.0,0.0,0.0,41.62,3.34,0.0
927,0.0,0.0,64.15,3.19,5.67,15.03
928,0.0,0.0,62.15,16.59,1.93,10.08
929,4.14,0.0,0.0,3.05,16.76,3.98
930,0.0,0.0,16.07,0.0,46.76,0.0
931,0.0,0.0,66.09,9.36,0.0,7.82
932,4.57,5.53,6.17,3.35,32.07,0.0
933,3.17,0.0,57.12,7.33,4.58,7.81
934,0.0,0.0,41.1,5.85,11.47,2.47
935,0.0,0.0,0.0,0.0,20.73,0.0
936,0.0,44.02,0.0,0.0,0.0,0.0
937,8.61,0.0,0.0,0.0,22.31,0.0
938,0.0,56.57,0.0,0.0,0.0,0.0
939,0.0,0.0,15.14,2.87,46.56,0.0
940,8.63,41.9,11.62,3.35,0.0,0.0
941,0.0,0.0,29.94,0.0,35.72,0.0
942,25.17,0.0,0.0,0.0,28.56,0.0
943,8.07,0.0,0.0,24.03,18.69,3.76
944,0.0,3.26,19.23,0.0,8.92,2.98
945,2.91,0.0,43.91,0.0,0.0,8.62
946,0.0,0.0,12.85,0.0,15.18,11.7
947,18.72,0.0,0.0,6.3,4.41,0.0
948,15.6,0.0,0.0,14.54,11.63,7.21
949,7.47,0.0,0.0,7.23,7.86,14.54
950,0.0,0.0,0.0,0.0,7.47,3.2
951,0.0,0.0,14.77,8.81,4.31,32.16
952,0.0,0.0,52.49,0.0,7.94,0.0
953,0.0,0.0,3.93,0.0,27.02,8.1
954,3.37,0.0,5.33,13.21,49.83,2.92
955,0.0,4.11,65.67,0.0,9.88,0.0
956,22.87,14.12,16.55,0.0,0.0,0.0
957,19.46,22.08,5.14,2.1,9.09,0.0
958,3.01,37.15,17.48,4.57,5.56,0.0
959,0.0,53.31,0.0,0.0,0.0,0.0
960,3.94,1.79,31.38,2.54,13.25,1.75
961,18.88,10.55,0.0,0.0,13.07,6.55
962,3.11,0.0,4.69,6.3,13.89,0.0
963,6.4,4.5,0.0,8.29,4.92,6.28
964,0.0,0.0,52.6,4.12,15.77,4.56
965,14.98,0.0,15.1,0.0,0.0,0.0
966,0.0,0.0,66.03,0.0,15.53,2.98
967,4.88,0.0,9.85,0.0,0.0,3.9
968,0.0,0.0,84.32,2.27,0.0,0.0
969,0.0,3.2,11.26,0.0,0.0,15.7
970,0.0,0.0,49.37,0.0,0.0,0.0
971,0.0,13.58,52.12,0.0,0.0,0.0
972,0.0,0.0,45.97,0.0,0.0,0.0
973,0.0,15.93,33.29,0.0,0.0,0.0
974,0.0,0.0,35.93,5.21,0.0,0.0
975,0.0,0.0,43.89,0.0,5.97,0.0
976,5.28,0.0,3.81,15.8,0.0,3.99
977,4.37,0.0,7.21,5.36,0.0,10.71
978,11.17,0.0,13.53,13.54,0.0,0.0
979,0.0,0.0,19.04,7.14,0.0,12.15
980,8.14,0.0,29.82,5.81,0.0,17.59
981,3.71,0.0,17.28,0.0,12.37,6.9
982,7.4,0.0,7.64,5.2,0.0,16.48
983,2.89,0.0,10.06,5.38,0.0,63.05
984,7.36,0.0,0.0,9.89,0.0,12.01
985,0.0,0.0,0.0,11.13,0.0,25.79
986,5.02,0.0,5.23,15.55,0.0,5.76
987,0.0,0.0,4.89,0.0,6.9,22.55
988,0.0,0.0,45.42,4.5,3.44,12.68
989,15.81,0.0,0.0,0.0,0.0,27.62
990,14.52,0.0,13.12,0.0,3.73,18.85
991,10.15,0.0,0.0,0.0,5.05,24.74
992,5.54,0.0,0.0,4.1,0.0,11.27
993,7.21,9.15,0.0,0.0,4.22,12.93
994,0.0,0.0,0.0,10.73,0.0,18.34
995,0.0,0.0,20.53,0.0,7.34,19.93
996,0.0,0.0,38.55,14.95,0.0,13.09
997,0.0,0.0,54.98,0.0,0.0,26.92
998,0.0,0.0,58.87,0.0,0.0,24.97
999,0.0,0.0,57.17,0.0,0.0,23.41
1000,0.0,0.0,50.28,0.0,0.0,21.09
1001,0.0,0.0,37.49,2.33,8.79,31.59
1002,0.0,0.0,50.32,0.0,6.31,14.27
1003,0.0,0.0,65.19,0.0,0.0,17.71
1004,0.0,0.0,68.54,0.0,0.0,4.88
1005,0.0,0.0,12.28,0.0,14.44,25.71
1006,0.0,0.0,32.36,0.0,0.0,33.54
1007,0.0,0.0,50.91,0.0,0.0,36.06
1008,0.0,0.0,15.56,0.0,6.02,46.91
1009,4.75,0.0,15.18,8.52,6.55,19.75
1010,0.0,49.53,10.28,4.29,0.0,0.0
1011,2.05,70.67,6.57,0.0,0.0,0.0
1012,6.62,0.0,7.66,22.24,0.0,0.0
1013,7.75,0.0,19.23,5.38,0.0,0.0
1014,0.0,73.37,13.5,0.0,0.0,0.0
1015,0.0,61.86,15.67,0.0,0.0,0.0
1016,0.0,82.96,0.0,0.0,0.0,0.0
1017,0.0,79.72,0.0,0.0,0.0,0.0
1018,0.0,84.29,0.0,0.0,0.0,0.0
1019,0.0,68.73,7.15,0.0,0.0,0.0
1020,0.0,77.85,5.39,0.0,0.0,0.0
1021,0.0,0.0,11.71,4.01,4.63,9.88
1022,0.0,62.69,0.0,0.0,0.0,0.0
1023,0.0,70.02,11.84,0.0,0.0,0.0
1024,0.0,75.01,5.66,0.0,0.0,0.0
1025,4.43,28.75,0.0,0.0,8.24,12.11
1026,0.0,0.0,0.0,21.5,6.05,14.06
1027,0.0,6.87,0.0,7.19,0.0,9.5
1028,0.0,0.0,0.0,5.11,0.0,22.44
1029,0.0,70.55,9.55,0.0,0.0,0.0
1030,0.0,75.15,8.26,0.0,0.0,0.0
1031,0.0,0.0,0.0,0.0,0.0,24.18
1032,0.0,0.0,0.0,12.14,3.67,16.07
1033,0.0,0.0,30.26,1.33,1.67,36.17
1034,1.78,0.0,31.3,1.52,15.79,24.57
1035,0.0,0.0,34.04,0.0,0.0,14.61
1036,0.0,0.0,14.3,0.0,15.01,0.0
1037,5.3,5.8,23.7,0.0,2.41,12.01
1038,5.44,0.0,25.73,0.0,0.0,0.0
1039,0.0,0.0,69.4,0.0,0.0,8.74
1040,0.0,0.0,72.23,6.42,0.0,4.47
1041,1.19,0.0,49.21,2.79,1.64,31.33
1042,0.0,0.0,29.24,6.65,8.0,10.31
1043,0.0,0.0,0.0,21.5,0.0,28.67
1044,0.0,0.0,18.09,1.43,0.0,69.04
1045,0.0,0.0,60.89,0.0,0.0,18.48
1046,0.0,0.0,53.36,0.0,0.0,24.92
1047,0.0,0.0,40.51,0.0,0.0,40.38
1048,0.0,0.0,21.38,7.11,0.0,29.99
1049,2.17,0.0,39.63,1.8,1.38,34.72
1050,0.0,0.0,24.37,6.64,0.0,50.68
1051,0.0,0.0,42.09,0.0,0.0,45.41
1052,0.0,0.0,39.31,0.0,0.0,49.69
1053,0.0,0.0,30.39,4.96,0.0,53.85
1054,0.0,0.0,34.39,0.0,0.0,52.67
1055,0.0,0.0,42.19,3.21,0.0,40.32
1056,0.0,0.0,63.26,0.0,0.0,0.0
1057,3.88,0.0,24.77,0.0,3.23,20.81
1058,0.0,0.0,43.89,0.0,0.0,42.7
1059,0.0,0.0,53.71,0.0,0.0,37.06
1060,0.0,0.0,24.1,14.39,0.0,25.88
1061,0.0,0.0,0.0,34.38,0.0,37.0
1062,0.0,0.0,17.88,0.0,0.0,39.37
1063,0.0,0.0,0.0,8.82,0.0,51.28
1064,2.74,0.0,0.0,17.51,4.14,29.65
1065,0.0,0.0,6.61,5.22,0.0,24.66
1066,0.0,0.0,0.0,23.72,0.0,18.44
